"ID","site","Uplot","surv0","surv1","surv2","surv3","surv4","surv_end15","start","size1","size2","size3","size4","size1_ln","size2_ln","size3_ln","size4_ln","pFlower2014","fec2014","pFlower2015","fec2015"
"tran_1020","ROCK","ROCKP06",1,1,1,0,NA,0,NA,5,6,NA,NA,1.79175946922805,1.94591014905531,NA,NA,0,NA,NA,NA
"tran_1018","ROCK","ROCKP06",1,1,1,0,NA,0,NA,33,6,NA,NA,3.52636052461616,1.94591014905531,NA,NA,0,NA,NA,NA
"tran_1026","ROCK","ROCKP06",1,1,1,0,NA,0,NA,9,9,NA,NA,2.30258509299405,2.30258509299405,NA,NA,0,NA,NA,NA
"tran_1027","ROCK","ROCKP06",1,1,1,0,NA,0,NA,43,63,NA,NA,3.78418963391826,4.15888308335967,NA,NA,0,NA,NA,NA
"tran_1016","ROCK","ROCKP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1009","ROCK","ROCKP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1010","ROCK","ROCKP07",1,1,1,1,1,1,NA,133,124,23,23,4.89783979995091,4.8283137373023,3.17805383034795,3.17805383034795,1,7,0,NA
"tran_1017","ROCK","ROCKP07",1,1,1,0,NA,0,NA,12,12,NA,NA,2.56494935746154,2.56494935746154,NA,NA,0,NA,NA,NA
"tran_1007","ROCK","ROCKP07",1,1,1,0,NA,0,NA,19,37,NA,NA,2.99573227355399,3.63758615972639,NA,NA,0,NA,NA,NA
"tran_1015","ROCK","ROCKP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1014","ROCK","ROCKP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1008","ROCK","ROCKP07",1,1,1,0,NA,0,NA,53,54,NA,NA,3.98898404656427,4.00733318523247,NA,NA,0,NA,NA,NA
"tran_1012","ROCK","ROCKP07",1,1,1,1,1,1,NA,79,72,36,36,4.38202663467388,4.29045944114839,3.61091791264422,3.61091791264422,0,NA,0,NA
"tran_1011","ROCK","ROCKP07",1,1,1,0,NA,0,NA,15,32,NA,NA,2.77258872223978,3.49650756146648,NA,NA,0,NA,NA,NA
"tran_1013","ROCK","ROCKP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1103","ROCK","ROCKP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1107","ROCK","ROCKP08",1,1,1,0,NA,0,NA,30,34,NA,NA,3.43398720448515,3.55534806148941,NA,NA,0,NA,NA,NA
"tran_1111","ROCK","ROCKP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1106","ROCK","ROCKP08",1,1,1,0,NA,0,NA,73,98,NA,NA,4.30406509320417,4.59511985013459,NA,NA,0,NA,NA,NA
"tran_1109","ROCK","ROCKP08",1,1,1,0,NA,0,NA,26,33,NA,NA,3.29583686600433,3.52636052461616,NA,NA,0,NA,NA,NA
"tran_1104","ROCK","ROCKP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1102","ROCK","ROCKP08",1,1,1,1,1,1,NA,57,186,34,36,4.06044301054642,5.23110861685459,3.55534806148941,3.61091791264422,0,NA,0,NA
"tran_1110","ROCK","ROCKP08",1,1,1,0,NA,0,NA,46,56,NA,NA,3.85014760171006,4.04305126783455,NA,NA,0,NA,NA,NA
"tran_1108","ROCK","ROCKP08",1,1,1,0,NA,0,NA,66,69,NA,NA,4.20469261939097,4.24849524204936,NA,NA,0,NA,NA,NA
"tran_1105","ROCK","ROCKP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1032","ROCK","ROCKP09",1,1,1,0,NA,0,NA,43,58,NA,NA,3.78418963391826,4.07753744390572,NA,NA,0,NA,NA,NA
"tran_1039","ROCK","ROCKP09",1,1,1,0,NA,0,NA,15,29,NA,NA,2.77258872223978,3.40119738166216,NA,NA,0,NA,NA,NA
"tran_1030","ROCK","ROCKP09",1,1,1,0,NA,0,NA,2,2,NA,NA,1.09861228866811,1.09861228866811,NA,NA,0,NA,NA,NA
"tran_1033","ROCK","ROCKP09",1,1,1,0,NA,0,NA,15,19,NA,NA,2.77258872223978,2.99573227355399,NA,NA,0,NA,NA,NA
"tran_1038","ROCK","ROCKP09",1,1,1,1,1,1,NA,152,236,12,52,5.03043792139244,5.46806014113513,2.56494935746154,3.97029191355212,0,NA,0,NA
"tran_1034","ROCK","ROCKP09",1,1,1,0,NA,0,NA,16,25,NA,NA,2.83321334405622,3.25809653802148,NA,NA,0,NA,NA,NA
"tran_1031","ROCK","ROCKP09",1,1,1,0,NA,0,NA,42,46,NA,NA,3.76120011569356,3.85014760171006,NA,NA,0,NA,NA,NA
"tran_1035","ROCK","ROCKP09",1,1,1,0,NA,0,NA,8,27,NA,NA,2.19722457733622,3.3322045101752,NA,NA,0,NA,NA,NA
"tran_1029","ROCK","ROCKP09",1,1,1,0,NA,0,NA,5,7,NA,NA,1.79175946922805,2.07944154167984,NA,NA,0,NA,NA,NA
"tran_1036","ROCK","ROCKP09",1,1,1,1,1,1,NA,82,111,13,18,4.4188406077966,4.71849887129509,2.63905732961526,2.94443897916644,0,NA,0,NA
"tran_1037","ROCK","ROCKP09",1,1,1,0,NA,0,NA,12,74,NA,NA,2.56494935746154,4.31748811353631,NA,NA,0,NA,NA,NA
"tran_1047","ROCK","ROCKP10",1,1,0,NA,NA,NA,NA,40,NA,NA,NA,3.71357206670431,NA,NA,NA,NA,NA,NA,NA
"tran_1042","ROCK","ROCKP10",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1049","ROCK","ROCKP10",1,1,0,NA,NA,NA,NA,9,NA,NA,NA,2.30258509299405,NA,NA,NA,NA,NA,NA,NA
"tran_1041","ROCK","ROCKP10",1,1,1,1,1,1,NA,136,120,12,39,4.91998092582813,4.79579054559674,2.56494935746154,3.68887945411394,1,6,1,1
"tran_1046","ROCK","ROCKP10",1,1,0,NA,NA,NA,NA,8,NA,NA,NA,2.19722457733622,NA,NA,NA,NA,NA,NA,NA
"tran_1043","ROCK","ROCKP10",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1044","ROCK","ROCKP10",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1048","ROCK","ROCKP10",1,1,0,NA,NA,NA,NA,4,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,NA,NA
"tran_1050","ROCK","ROCKP10",1,1,0,NA,NA,NA,NA,10,NA,NA,NA,2.39789527279837,NA,NA,NA,NA,NA,NA,NA
"tran_1096","ROCK","ROCKP11",1,1,1,1,1,1,NA,22,105,51,388,3.13549421592915,4.66343909411207,3.95124371858143,5.96357934361845,1,7,1,97
"tran_1092","ROCK","ROCKP11",1,1,1,1,1,1,NA,122,196,118,585,4.81218435537242,5.28320372873799,4.77912349311153,6.37331978957701,1,4,1,81
"tran_1093","ROCK","ROCKP11",1,1,1,0,NA,0,NA,17,58,NA,NA,2.89037175789616,4.07753744390572,NA,NA,1,1,NA,NA
"tran_1091","ROCK","ROCKP11",1,1,1,0,NA,0,NA,13,16,NA,NA,2.63905732961526,2.83321334405622,NA,NA,0,NA,NA,NA
"tran_1098","ROCK","ROCKP11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1099","ROCK","ROCKP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1101","ROCK","ROCKP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1094","ROCK","ROCKP11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1097","ROCK","ROCKP11",1,1,1,0,NA,0,NA,46,122,NA,NA,3.85014760171006,4.81218435537242,NA,NA,0,NA,NA,NA
"tran_1095","ROCK","ROCKP11",1,1,1,0,NA,0,NA,11,13,NA,NA,2.484906649788,2.63905732961526,NA,NA,0,NA,NA,NA
"tran_1100","ROCK","ROCKP11",1,1,1,0,NA,0,NA,12,58,NA,NA,2.56494935746154,4.07753744390572,NA,NA,1,2,NA,NA
"tran_1080","ROCK","ROCKP12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1082","ROCK","ROCKP12",1,1,1,0,NA,0,NA,46,90,NA,NA,3.85014760171006,4.51085950651685,NA,NA,0,NA,NA,NA
"tran_1083","ROCK","ROCKP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1086","ROCK","ROCKP12",1,1,0,NA,NA,NA,NA,5,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,NA,NA
"tran_1085","ROCK","ROCKP12",1,1,1,0,NA,0,NA,5,17,NA,NA,1.79175946922805,2.89037175789616,NA,NA,0,NA,NA,NA
"tran_1084","ROCK","ROCKP12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1089","ROCK","ROCKP12",1,1,1,0,NA,0,NA,101,179,NA,NA,4.62497281328427,5.19295685089021,NA,NA,1,3,NA,NA
"tran_1081","ROCK","ROCKP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1087","ROCK","ROCKP12",1,1,0,NA,NA,NA,NA,8,NA,NA,NA,2.19722457733622,NA,NA,NA,NA,NA,NA,NA
"tran_1090","ROCK","ROCKP12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1088","ROCK","ROCKP12",1,1,1,0,NA,0,NA,34,59,NA,NA,3.55534806148941,4.0943445622221,NA,NA,0,NA,NA,NA
"tran_1070","ROCK","ROCKP13",1,1,1,0,NA,0,NA,10,15,NA,NA,2.39789527279837,2.77258872223978,NA,NA,0,NA,NA,NA
"tran_1069","ROCK","ROCKP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1079","ROCK","ROCKP13",1,1,1,1,1,1,NA,16,24,12,80,2.83321334405622,3.2188758248682,2.56494935746154,4.39444915467244,0,NA,0,NA
"tran_1072","ROCK","ROCKP13",1,1,1,1,1,1,NA,30,44,52,153,3.43398720448515,3.80666248977032,3.97029191355212,5.03695260241363,0,NA,0,NA
"tran_1073","ROCK","ROCKP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1071","ROCK","ROCKP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1076","ROCK","ROCKP13",1,1,1,1,1,1,NA,53,71,11,35,3.98898404656427,4.27666611901606,2.484906649788,3.58351893845611,1,1,0,NA
"tran_1074","ROCK","ROCKP13",1,1,1,1,1,1,NA,10,14,57,242,2.39789527279837,2.70805020110221,4.06044301054642,5.49306144334055,0,NA,0,NA
"tran_1078","ROCK","ROCKP13",1,1,1,1,1,1,NA,93,183,313,675,4.54329478227,5.21493575760899,5.74939298590825,6.51619307604296,0,NA,1,5
"tran_1075","ROCK","ROCKP13",1,1,1,0,NA,0,NA,59,78,NA,NA,4.0943445622221,4.36944785246702,NA,NA,0,NA,NA,NA
"tran_1077","ROCK","ROCKP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1062","ROCK","ROCKP14",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1061","ROCK","ROCKP14",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1060","ROCK","ROCKP14",1,1,1,0,NA,0,NA,8,14,NA,NA,2.19722457733622,2.70805020110221,NA,NA,0,NA,NA,NA
"tran_1067","ROCK","ROCKP14",1,1,1,0,NA,0,NA,7,8,NA,NA,2.07944154167984,2.19722457733622,NA,NA,0,NA,NA,NA
"tran_1059","ROCK","ROCKP14",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_1065","ROCK","ROCKP14",1,1,1,0,NA,0,NA,119,149,NA,NA,4.78749174278205,5.01063529409626,NA,NA,0,NA,NA,NA
"tran_1068","ROCK","ROCKP14",1,1,1,0,NA,0,NA,5,5,NA,NA,1.79175946922805,1.79175946922805,NA,NA,0,NA,NA,NA
"tran_1064","ROCK","ROCKP14",1,1,1,1,1,1,NA,63,82,24,124,4.15888308335967,4.4188406077966,3.2188758248682,4.8283137373023,0,NA,1,1
"tran_1063","ROCK","ROCKP14",1,1,1,1,1,1,NA,41,53,38,129,3.73766961828337,3.98898404656427,3.66356164612965,4.86753445045558,0,NA,0,NA
"tran_1066","ROCK","ROCKP14",1,1,1,1,1,1,NA,26,44,6,18,3.29583686600433,3.80666248977032,1.94591014905531,2.94443897916644,0,NA,0,NA
"tran_1055","ROCK","ROCKP15",1,1,1,1,1,1,NA,15,28,23,229,2.77258872223978,3.36729582998647,3.17805383034795,5.4380793089232,0,NA,1,17
"tran_1056","ROCK","ROCKP15",1,1,1,0,NA,0,NA,2,7,NA,NA,1.09861228866811,2.07944154167984,NA,NA,0,NA,NA,NA
"tran_1051","ROCK","ROCKP15",1,1,1,1,1,1,NA,68,135,29,111,4.23410650459726,4.91265488573605,3.40119738166216,4.71849887129509,0,NA,1,1
"tran_1057","ROCK","ROCKP15",1,1,1,1,1,1,NA,10,18,24,192,2.39789527279837,2.94443897916644,3.2188758248682,5.26269018890489,0,NA,1,15
"tran_1058","ROCK","ROCKP15",1,1,1,0,NA,0,NA,13,18,NA,NA,2.63905732961526,2.94443897916644,NA,NA,0,NA,NA,NA
"tran_1052","ROCK","ROCKP15",1,1,1,1,1,1,NA,74,82,142,711,4.31748811353631,4.4188406077966,4.96284463025991,6.56807791141198,0,NA,1,46
"tran_1053","ROCK","ROCKP15",1,1,1,1,1,1,NA,104,114,109,457,4.65396035015752,4.74493212836325,4.70048036579242,6.12686918411419,0,NA,1,12
"tran_1054","ROCK","ROCKP15",1,1,1,1,1,1,NA,22,50,74,311,3.13549421592915,3.93182563272433,4.31748811353631,5.74300318780948,0,NA,1,12
"tran_116","THOMAS","THOMASP01",1,1,1,1,1,1,NA,28,20,17,41,3.36729582998647,3.04452243772342,2.89037175789616,3.73766961828337,0,NA,0,NA
"tran_114","THOMAS","THOMASP01",1,1,1,1,1,1,NA,22,22,32,32,3.13549421592915,3.13549421592915,3.49650756146648,3.49650756146648,0,NA,0,NA
"tran_115","THOMAS","THOMASP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_119","THOMAS","THOMASP01",1,1,1,1,1,1,NA,22,24,25,46,3.13549421592915,3.2188758248682,3.25809653802148,3.85014760171006,1,2,0,NA
"tran_122","THOMAS","THOMASP01",1,1,0,NA,NA,NA,NA,10,NA,NA,NA,2.39789527279837,NA,NA,NA,NA,NA,NA,NA
"tran_121","THOMAS","THOMASP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_118","THOMAS","THOMASP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_120","THOMAS","THOMASP01",1,1,1,1,1,1,NA,102,90,5,8,4.63472898822964,4.51085950651685,1.79175946922805,2.19722457733622,1,9,0,NA
"tran_123","THOMAS","THOMASP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_113","THOMAS","THOMASP01",1,1,1,1,1,1,NA,20,17,1,7,3.04452243772342,2.89037175789616,0.693147180559945,2.07944154167984,0,NA,0,NA
"tran_117","THOMAS","THOMASP01",1,1,0,NA,NA,NA,NA,6,NA,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,NA,NA
"tran_106","THOMAS","THOMASP02",1,1,1,1,1,1,NA,23,34,1,5,3.17805383034795,3.55534806148941,0.693147180559945,1.79175946922805,0,NA,0,NA
"tran_108","THOMAS","THOMASP02",1,1,1,1,1,1,NA,18,41,40,154,2.94443897916644,3.73766961828337,3.71357206670431,5.04342511691925,0,NA,1,2
"tran_107","THOMAS","THOMASP02",1,1,1,1,1,1,NA,89,102,150,360,4.49980967033027,4.63472898822964,5.01727983681492,5.88887795833288,1,6,1,3
"tran_104","THOMAS","THOMASP02",1,1,1,1,1,1,NA,48,65,37,63,3.89182029811063,4.18965474202643,3.63758615972639,4.15888308335967,0,NA,0,NA
"tran_109","THOMAS","THOMASP02",1,1,1,1,1,1,NA,17,15,5,14,2.89037175789616,2.77258872223978,1.79175946922805,2.70805020110221,0,NA,0,NA
"tran_102","THOMAS","THOMASP02",1,1,1,1,1,1,NA,36,60,58,107,3.61091791264422,4.11087386417331,4.07753744390572,4.68213122712422,0,NA,0,NA
"tran_110","THOMAS","THOMASP02",1,1,1,0,NA,0,NA,8,14,NA,NA,2.19722457733622,2.70805020110221,NA,NA,0,NA,NA,NA
"tran_101","THOMAS","THOMASP02",1,1,1,0,NA,0,NA,34,39,NA,NA,3.55534806148941,3.68887945411394,NA,NA,0,NA,NA,NA
"tran_112","THOMAS","THOMASP02",1,1,1,1,1,1,NA,2,3,3,6,1.09861228866811,1.38629436111989,1.38629436111989,1.94591014905531,0,NA,0,NA
"tran_111","THOMAS","THOMASP02",1,1,1,0,NA,0,NA,7,8,NA,NA,2.07944154167984,2.19722457733622,NA,NA,0,NA,NA,NA
"tran_103","THOMAS","THOMASP02",1,1,1,0,NA,0,NA,6,11,NA,NA,1.94591014905531,2.484906649788,NA,NA,0,NA,NA,NA
"tran_105","THOMAS","THOMASP02",1,1,1,0,NA,0,NA,3,9,NA,NA,1.38629436111989,2.30258509299405,NA,NA,0,NA,NA,NA
"tran_92","THOMAS","THOMASP03",1,1,1,1,1,1,NA,47,83,83,761,3.87120101090789,4.43081679884331,4.43081679884331,6.63594655568665,1,2,1,125
"tran_93","THOMAS","THOMASP03",1,1,1,1,1,1,NA,122,194,215,522,4.81218435537242,5.27299955856375,5.37527840768417,6.25958146406492,1,16,1,89
"tran_91","THOMAS","THOMASP03",1,1,1,1,1,1,NA,42,99,110,377,3.76120011569356,4.60517018598809,4.70953020131233,5.93489419561959,0,NA,1,58
"tran_97","THOMAS","THOMASP03",1,1,1,1,1,1,NA,20,58,82,1119,3.04452243772342,4.07753744390572,4.4188406077966,7.02108396428914,0,NA,1,49
"tran_98","THOMAS","THOMASP03",1,1,1,0,NA,0,NA,25,44,NA,NA,3.25809653802148,3.80666248977032,NA,NA,1,4,NA,NA
"tran_95","THOMAS","THOMASP03",1,1,1,1,1,1,NA,212,327,400,1478,5.36129216570943,5.79301360838414,5.99396142730657,7.2991214627108,1,59,1,156
"tran_94","THOMAS","THOMASP03",1,1,1,1,1,1,NA,104,225,189,113,4.65396035015752,5.42053499927229,5.24702407216049,4.7361984483945,1,25,1,29
"tran_89","THOMAS","THOMASP03",1,1,1,1,1,1,NA,56,88,45,393,4.04305126783455,4.48863636973214,3.8286413964891,5.97635090929793,1,3,1,88
"tran_100","THOMAS","THOMASP03",1,1,1,1,1,1,NA,18,55,153,546,2.94443897916644,4.02535169073515,5.03695260241363,6.30444880242198,1,6,1,60
"tran_96","THOMAS","THOMASP03",1,1,1,1,1,1,NA,39,76,62,406,3.68887945411394,4.34380542185368,4.14313472639153,6.00881318544259,1,13,1,41
"tran_99","THOMAS","THOMASP03",1,1,1,1,1,1,NA,38,82,27,582,3.66356164612965,4.4188406077966,3.3322045101752,6.36818718635049,1,5,1,95
"tran_90","THOMAS","THOMASP03",1,1,1,1,1,1,NA,95,141,96,578,4.56434819146784,4.95582705760126,4.57471097850338,6.361302477573,1,7,1,112
"tran_25","THOMAS","THOMASP04",1,1,1,1,1,1,NA,14,18,50,181,2.70805020110221,2.94443897916644,3.93182563272433,5.2040066870768,0,NA,1,20
"tran_24","THOMAS","THOMASP04",1,1,1,1,1,1,NA,14,46,48,177,2.70805020110221,3.85014760171006,3.89182029811063,5.18178355029209,0,NA,1,26
"tran_28","THOMAS","THOMASP04",1,1,1,0,NA,0,NA,1,1.5,NA,NA,0.693147180559945,0.916290731874155,NA,NA,0,NA,NA,NA
"tran_19","THOMAS","THOMASP04",1,1,1,1,1,1,NA,41,92,374,1407,3.73766961828337,4.53259949315326,5.92692602597041,7.24992553671799,1,5,1,174
"tran_27","THOMAS","THOMASP04",1,1,1,1,1,1,NA,7,9,21,89,2.07944154167984,2.30258509299405,3.09104245335832,4.49980967033027,0,NA,0,NA
"tran_22","THOMAS","THOMASP04",1,1,1,1,1,1,NA,53,63,125,504,3.98898404656427,4.15888308335967,4.83628190695148,6.22455842927536,1,1,1,75
"tran_23","THOMAS","THOMASP04",1,1,1,1,1,1,NA,18,55,114,612,2.94443897916644,4.02535169073515,4.74493212836325,6.41836493593621,0,NA,1,83
"tran_21","THOMAS","THOMASP04",1,1,1,1,1,1,NA,17,18,25,39,2.89037175789616,2.94443897916644,3.25809653802148,3.68887945411394,0,NA,1,39
"tran_20","THOMAS","THOMASP04",1,1,1,1,1,1,NA,34,53,27,92,3.55534806148941,3.98898404656427,3.3322045101752,4.53259949315326,1,4,1,66
"tran_30","THOMAS","THOMASP04",1,1,1,1,1,1,NA,5,9,28,72,1.79175946922805,2.30258509299405,3.36729582998647,4.29045944114839,0,NA,0,NA
"tran_29","THOMAS","THOMASP04",1,1,1,1,1,1,NA,3,8,17,44,1.38629436111989,2.19722457733622,2.89037175789616,3.80666248977032,0,NA,1,4
"tran_26","THOMAS","THOMASP04",1,1,1,1,1,1,NA,98,130,192,616,4.59511985013459,4.87519732320115,5.26269018890489,6.42486902390539,0,NA,1,67
"tran_52","THOMAS","THOMASP05",1,1,1,1,1,1,NA,162,347,464,1524,5.09375020080676,5.85220247977447,6.14203740558736,7.32974968904151,1,28,1,218
"tran_49","THOMAS","THOMASP05",1,1,1,1,1,1,NA,169,335,559,1052,5.13579843705026,5.8171111599632,6.32793678372919,6.95939851213398,1,25,1,159
"tran_51","THOMAS","THOMASP05",1,1,1,1,1,1,NA,50,70,39,538,3.93182563272433,4.26267987704132,3.68887945411394,6.289715570909,0,NA,1,107
"tran_50","THOMAS","THOMASP05",1,1,1,1,1,1,NA,44,118,510,2102,3.80666248977032,4.77912349311153,6.2363695902037,7.6511201757027,1,13,1,189
"tran_53","THOMAS","THOMASP05",1,1,1,1,1,1,NA,86,152,340,1411,4.46590811865458,5.03043792139244,5.83188247728352,7.25276241805319,1,12,1,110
"tran_12","THOMAS","THOMASP06",1,1,1,1,1,1,NA,22,50,27,40,3.13549421592915,3.93182563272433,3.3322045101752,3.71357206670431,1,2,0,NA
"tran_13","THOMAS","THOMASP06",1,1,1,1,1,1,NA,4.5,11,7,22,1.70474809223843,2.484906649788,2.07944154167984,3.13549421592915,0,NA,0,NA
"tran_14","THOMAS","THOMASP06",1,1,1,1,1,1,NA,64,117,34,249,4.17438726989564,4.77068462446567,3.55534806148941,5.52146091786225,1,3,1,6
"tran_10","THOMAS","THOMASP06",1,1,1,0,NA,0,NA,59,95,NA,NA,4.0943445622221,4.56434819146784,NA,NA,0,NA,NA,NA
"tran_18","THOMAS","THOMASP06",1,1,1,1,1,1,NA,59,129,144,395,4.0943445622221,4.86753445045558,4.97673374242057,5.98141421125448,1,6,1,21
"tran_11","THOMAS","THOMASP06",1,1,1,0,NA,0,NA,30,82,NA,NA,3.43398720448515,4.4188406077966,NA,NA,1,6,NA,NA
"tran_16","THOMAS","THOMASP06",1,1,1,1,1,1,NA,68,151,47,325,4.23410650459726,5.02388052084628,3.87120101090789,5.78689738136671,1,5,1,6
"tran_15","THOMAS","THOMASP06",1,1,1,1,1,1,NA,23,50,130,883,3.17805383034795,3.93182563272433,4.87519732320115,6.78445706263764,0,NA,1,69
"tran_17","THOMAS","THOMASP06",1,1,1,1,1,1,NA,110,204,185,597,4.70953020131233,5.32300997913841,5.2257466737132,6.39359075395063,1,17,1,47
"tran_1","THOMAS","THOMASP07",1,1,1,1,1,1,NA,7,14,7,94,2.07944154167984,2.70805020110221,2.07944154167984,4.55387689160054,0,NA,0,NA
"tran_3","THOMAS","THOMASP07",1,1,1,1,1,1,NA,41,52,9,67,3.73766961828337,3.97029191355212,2.30258509299405,4.21950770517611,0,NA,0,NA
"tran_2","THOMAS","THOMASP07",1,1,1,1,1,1,NA,55,44,15,33,4.02535169073515,3.80666248977032,2.77258872223978,3.52636052461616,0,NA,0,NA
"tran_4","THOMAS","THOMASP07",1,1,1,1,1,1,NA,24,32,7,32,3.2188758248682,3.49650756146648,2.07944154167984,3.49650756146648,0,NA,1,1
"tran_5","THOMAS","THOMASP07",1,1,1,1,1,1,NA,79,93,74,126,4.38202663467388,4.54329478227,4.31748811353631,4.84418708645859,1,2,1,3
"tran_9","THOMAS","THOMASP07",1,1,1,1,1,1,NA,91,109,31,283,4.52178857704904,4.70048036579242,3.46573590279973,5.64897423816121,1,15,1,43
"tran_6","THOMAS","THOMASP07",1,1,1,1,1,1,NA,27,40,12,75,3.3322045101752,3.71357206670431,2.56494935746154,4.33073334028633,0,NA,1,3
"tran_8","THOMAS","THOMASP07",1,1,1,1,1,1,NA,15,32,19,89,2.77258872223978,3.49650756146648,2.99573227355399,4.49980967033027,0,NA,1,11
"tran_7","THOMAS","THOMASP07",1,1,1,1,1,1,NA,40,65,26,168,3.71357206670431,4.18965474202643,3.29583686600433,5.12989871492307,1,1,1,10
"tran_41","THOMAS","THOMASP08",1,1,1,1,1,1,NA,45,181,377,2770,3.8286413964891,5.2040066870768,5.93489419561959,7.92696354486298,1,6,1,243
"tran_40","THOMAS","THOMASP08",1,1,1,1,1,1,NA,66,116,249,1298,4.20469261939097,4.76217393479776,5.52146091786225,7.1693500166706,1,49,1,158
"tran_32","THOMAS","THOMASP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_34","THOMAS","THOMASP08",1,1,1,1,1,1,NA,136,188,163,1442,4.91998092582813,5.24174701505964,5.0998664278242,7.27447955877387,1,37,1,271
"tran_38","THOMAS","THOMASP08",1,1,1,1,1,1,NA,57,118,98,834,4.06044301054642,4.77912349311153,4.59511985013459,6.72743172485086,1,16,1,113
"tran_36","THOMAS","THOMASP08",1,1,1,1,1,1,NA,6,18,31,376,1.94591014905531,2.94443897916644,3.46573590279973,5.93224518744801,0,NA,1,56
"tran_39","THOMAS","THOMASP08",1,1,1,1,1,1,NA,58,91,222,941,4.07753744390572,4.52178857704904,5.40717177146012,6.84800527457636,1,16,1,159
"tran_37","THOMAS","THOMASP08",1,1,1,1,1,1,NA,12,28,460,1699,2.56494935746154,3.36729582998647,6.13339804299665,7.43838353004431,1,5,1,175
