"Surv","z","z1","Repr","Fec","SiteID","PlotID","Region","ID","NewPlot_13","NewPlot_14","Year"
1,187,62,0,NA,"LOOK","LOOKP10","Within","tran_850",0,1,"2014to2015"
1,30,187,0,NA,"LOOK","LOOKP10","Within","tran_856",0,1,"2014to2015"
1,85,132,0,NA,"LOOK","LOOKP10","Within","tran_859",0,1,"2014to2015"
0,15,NA,0,NA,"LOOK","LOOKP11","Within","tran_842",0,1,"2014to2015"
0,6,NA,0,NA,"LOOK","LOOKP11","Within","tran_838",0,1,"2014to2015"
0,12,NA,0,NA,"LOOK","LOOKP11","Within","tran_841",0,1,"2014to2015"
0,1,NA,0,NA,"LOOK","LOOKP12","Within","tran_844",0,1,"2014to2015"
0,16,NA,0,NA,"LOOK","LOOKP12","Within","tran_846",0,1,"2014to2015"
0,75,NA,0,NA,"LOOK","LOOKP12","Within","tran_843",0,1,"2014to2015"
0,40,NA,0,NA,"LOOK","LOOKP12","Within","tran_848",0,1,"2014to2015"
0,111,NA,1,18,"MOSBY","MOSBYP01","Within","tran_833",0,1,"2014to2015"
0,8,NA,0,NA,"MOSBY","MOSBYP01","Within","tran_831",0,1,"2014to2015"
0,74,NA,1,5,"MOSBY","MOSBYP01","Within","tran_829",0,1,"2014to2015"
0,47,NA,0,NA,"MOSBY","MOSBYP02","Within","tran_823",0,1,"2014to2015"
0,10,NA,0,NA,"MOSBY","MOSBYP02","Within","tran_828",0,1,"2014to2015"
1,212,330,1,7,"MOSBY","MOSBYP02","Within","tran_820",0,1,"2014to2015"
0,7,NA,0,NA,"MOSBY","MOSBYP02","Within","tran_826",0,1,"2014to2015"
0,33,NA,0,NA,"MOSBY","MOSBYP03","Within","tran_818",0,1,"2014to2015"
0,71,NA,1,6,"MOSBY","MOSBYP03","Within","tran_814",0,1,"2014to2015"
1,53,7,0,NA,"MOSBY","MOSBYP03","Within","tran_811",0,1,"2014to2015"
0,10,NA,0,NA,"MOSBY","MOSBYP03","Within","tran_817",0,1,"2014to2015"
0,48,NA,1,1,"MOSBY","MOSBYP04","Within","tran_802",0,1,"2014to2015"
0,4,NA,0,NA,"MOSBY","MOSBYP04","Within","tran_799",0,1,"2014to2015"
1,67,56,1,3,"MOSBY","MOSBYP05","Within","tran_796",0,1,"2014to2015"
1,7,45,0,NA,"MOSBY","MOSBYP05","Within","tran_791",0,1,"2014to2015"
1,87,139,1,5,"MOSBY","MOSBYP05","Within","tran_792",0,1,"2014to2015"
0,34,NA,0,NA,"MOSBY","MOSBYP05","Within","tran_786",0,1,"2014to2015"
0,12,NA,0,NA,"MOSBY","MOSBYP06","Within","tran_692",0,1,"2014to2015"
1,7,41,0,NA,"MOSBY","MOSBYP06","Within","tran_689",0,1,"2014to2015"
1,49,22,0,NA,"MOSBY","MOSBYP06","Within","tran_693",0,1,"2014to2015"
0,42,NA,0,NA,"MOSBY","MOSBYP06","Within","tran_690",0,1,"2014to2015"
1,138,83,1,2,"MOSBY","MOSBYP06","Within","tran_694",0,1,"2014to2015"
1,78,475,1,3,"MOSBY","MOSBYP06","Within","tran_687",0,1,"2014to2015"
0,12,NA,0,NA,"MOSBY","MOSBYP06","Within","tran_683",0,1,"2014to2015"
0,73,NA,0,NA,"MOSBY","MOSBYP07","Within","tran_703",0,1,"2014to2015"
