SiteID,ID,Spp,PlotID,Region,Latitude,Longitude,Elevation,Class_10,NewPlot_10,PercFr_10,TotFr_10,TotFl_10,TotNFStLn_10,TotFlStLn_10,TotStLn_10,Class_11,NewPlot_11,PercFr_11,TotFr_11,TotFl_11,TotNFStLn_11,TotFlStLn_11,TotStLn_11,Class_12,NewPlot_12,PercFr_12,TotFr_12,TotFl_12,TotNFStLn_12,TotFlStLn_12,TotStLn_12,Surv1011,Surv1112
Little North Fork Middle Fork,14823,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4.5,NA,4.5,J,F,NA,NA,NA,14,NA,14,A,F,1,4,4,1,32,33,1,1
Little North Fork Middle Fork,14824,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14825,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14826,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2.5,NA,2.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14827,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14828,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14829,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,16.2,NA,16.2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14830,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,6,NA,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14831,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,56,NA,56,J,F,NA,NA,NA,16,NA,16,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14832,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14833,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14834,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,9,NA,9,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14835,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1.5,NA,1.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14836,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14837,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14838,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5.5,NA,5.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14839,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14840,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5.5,NA,5.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14841,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14842,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5.5,NA,5.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14843,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,J,F,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14844,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,J,F,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14845,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2.5,NA,2.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14846,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14847,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14848,C,74,C3,39.71209,-121.27485,510,E,T,NA,NA,NA,NA,NA,NA,E,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,NA,NA
Little North Fork Middle Fork,14849,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14850,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14851,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14852,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4.5,NA,4.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14853,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14854,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14855,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14856,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14857,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14858,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14859,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14860,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14861,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14862,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,J,F,NA,NA,NA,45,NA,45,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14863,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14864,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,J,F,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14865,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14866,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14867,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14868,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14869,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14870,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14871,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14872,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14873,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,J,F,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14874,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,19,NA,19,J,F,NA,NA,NA,34.5,NA,34.5,J,F,NA,NA,NA,NA,NA,NA,1,1
Little North Fork Middle Fork,14875,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,328,NA,328,J,F,NA,NA,NA,14,NA,14,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14876,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14877,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,10.5,NA,10.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14878,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14879,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14880,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,10.5,NA,10.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14881,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14882,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14883,C,74,C3,39.71209,-121.27485,510,A,T,0.333333333,2,6,NA,72,72,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14884,C,74,C3,39.71209,-121.27485,510,E,T,NA,NA,NA,NA,NA,NA,E,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,NA,NA
Little North Fork Middle Fork,14885,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5.5,NA,5.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14886,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14887,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14888,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14889,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14890,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14891,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14892,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,26,NA,26,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14893,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14894,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14895,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14896,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,6,NA,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14897,C,74,C3,39.71209,-121.27485,510,A,T,0,0,2,11,30,41,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14898,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,13.5,NA,13.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14899,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,14,NA,14,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14900,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,13,NA,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14901,C,74,C3,39.71209,-121.27485,510,A,T,1,2,2,NA,34,34,A,F,1,1,1,NA,29,29,A,F,1,6,6,NA,31,31,1,1
Little North Fork Middle Fork,14902,C,74,C3,39.71209,-121.27485,510,A,T,0.769230769,10,13,NA,100,100,J,F,NA,NA,NA,52,NA,52,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14903,C,74,C3,39.71209,-121.27485,510,A,T,0,0,2,323.4,38,361.4,J,F,NA,NA,NA,39,NA,39,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14904,C,74,C3,39.71209,-121.27485,510,A,T,0.666666667,6,9,2.5,130,132.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14905,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,17,NA,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14906,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,144,NA,144,A,F,0.5,2,4,83,125,208,A,F,0.894736842,17,19,NA,144,144,1,1
Little North Fork Middle Fork,14907,C,74,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14908,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14909,C,75,C3,39.71209,-121.27485,510,A,T,0,0,1,34,19,53,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14910,C,75,C3,39.71209,-121.27485,510,A,T,0.625,5,8,25,107,132,A,F,0.263157895,5,19,32,160,192,A,F,0.25,2,8,76,119,195,1,1
Little North Fork Middle Fork,14911,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14912,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14913,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,8,NA,8,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14914,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,17,NA,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14915,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,155.4,NA,155.4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14916,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14917,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14918,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,32,NA,32,J,F,NA,NA,NA,19,NA,19,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14919,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,6,NA,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14920,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14921,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14922,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,23,NA,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14923,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14924,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,?,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14925,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,?,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14926,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14927,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14928,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14929,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,17,NA,17,J,F,NA,NA,NA,59,NA,59,J,F,NA,NA,NA,11,NA,11,1,1
Little North Fork Middle Fork,14930,C,75,C3,39.71209,-121.27485,510,A,T,1,1,1,20.5,27,47.5,J,F,NA,NA,NA,12,NA,12,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14931,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,8,NA,8,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14932,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,18,NA,18,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14933,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14934,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,J,F,NA,NA,NA,19,NA,19,J,F,NA,NA,NA,18,NA,18,1,1
Little North Fork Middle Fork,14935,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,J,F,NA,NA,NA,14,NA,14,A,F,1,2,2,NA,28,28,1,1
Little North Fork Middle Fork,14936,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,53,NA,53,J,F,NA,NA,NA,61,NA,61,A,F,0.5,5,10,16,33,49,1,1
Little North Fork Middle Fork,14937,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,22,NA,22,J,F,NA,NA,NA,27,NA,27,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14938,C,75,C3,39.71209,-121.27485,510,A,T,0.8,28,35,NA,117,117,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14939,C,75,C3,39.71209,-121.27485,510,A,T,0,0,0,5,12,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14940,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14941,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,J,F,NA,NA,NA,2.5,NA,2.5,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14942,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,NA,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,NA,NA
Little North Fork Middle Fork,14943,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,0.5,NA,0.5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14944,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,?,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14945,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,14946,C,75,C3,39.71209,-121.27485,510,A,T,0.571428571,48,84,NA,672,672,A,F,0,0,2,492.8,132,624.8,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,14947,C,75,C3,39.71209,-121.27485,510,A,T,0.470588235,8,17,7,214,221,J,F,NA,NA,NA,75,NA,75,D,F,NA,NA,NA,NA,NA,NA,1,0
Little North Fork Middle Fork,15017,C,75,C3,39.71209,-121.27485,510,A,T,0.222222222,4,18,NA,259,259,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,15018,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,15019,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,15020,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,58,NA,58,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Little North Fork Middle Fork,15021,C,75,C3,39.71209,-121.27485,510,J,T,NA,NA,NA,13,NA,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
